Domain Code,Domain,Area Code (M49),country,Element Code,element,Item Code (CPC),item,Year Code,year,Months Code,month,unit,value,flag,flag_description,iso3,is_imputed,is_outlier
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2023,2023,7021,Annual value,LCU,2782.3,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2024,2024,7021,Annual value,LCU,2558.7,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,1991,1991,7021,Annual value,LCU,362.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,1992,1992,7021,Annual value,LCU,301.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,1993,1993,7021,Annual value,LCU,324.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,1994,1994,7021,Annual value,LCU,375.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,1995,1995,7021,Annual value,LCU,1200.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,1996,1996,7021,Annual value,LCU,1500.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,1997,1997,7021,Annual value,LCU,460.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,1998,1998,7021,Annual value,LCU,450.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,1999,1999,7021,Annual value,LCU,540.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2000,2000,7021,Annual value,LCU,540.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2001,2001,7021,Annual value,LCU,480.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2002,2002,7021,Annual value,LCU,700.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2003,2003,7021,Annual value,LCU,720.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2004,2004,7021,Annual value,LCU,774.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2005,2005,7021,Annual value,LCU,843.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2006,2006,7021,Annual value,LCU,880.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2007,2007,7021,Annual value,LCU,950.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2009,2009,7021,Annual value,LCU,800.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2011,2011,7021,Annual value,LCU,1070.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2023,2023,7021,Annual value,LCU,1771.9,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01321,Pomelos and grapefruits,2024,2024,7021,Annual value,LCU,1495.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,1991,1991,7021,Annual value,LCU,332.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,1992,1992,7021,Annual value,LCU,295.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,1993,1993,7021,Annual value,LCU,278.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,1994,1994,7021,Annual value,LCU,285.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,1995,1995,7021,Annual value,LCU,337.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,1996,1996,7021,Annual value,LCU,317.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,1997,1997,7021,Annual value,LCU,349.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,1998,1998,7021,Annual value,LCU,360.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,1999,1999,7021,Annual value,LCU,330.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2000,2000,7021,Annual value,LCU,319.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2001,2001,7021,Annual value,LCU,352.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2002,2002,7021,Annual value,LCU,364.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2003,2003,7021,Annual value,LCU,389.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2004,2004,7021,Annual value,LCU,367.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2005,2005,7021,Annual value,LCU,337.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2006,2006,7021,Annual value,LCU,371.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2007,2007,7021,Annual value,LCU,424.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2008,2008,7021,Annual value,LCU,492.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2009,2009,7021,Annual value,LCU,473.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2010,2010,7021,Annual value,LCU,480.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2011,2011,7021,Annual value,LCU,490.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2012,2012,7021,Annual value,LCU,486.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2013,2013,7021,Annual value,LCU,542.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2014,2014,7021,Annual value,LCU,529.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2015,2015,7021,Annual value,LCU,535.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2016,2016,7021,Annual value,LCU,460.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2017,2017,7021,Annual value,LCU,499.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2018,2018,7021,Annual value,LCU,510.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2019,2019,7021,Annual value,LCU,586.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2020,2020,7021,Annual value,LCU,605.4,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2021,2021,7021,Annual value,LCU,618.7,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2022,2022,7021,Annual value,LCU,630.6,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2023,2023,7021,Annual value,LCU,706.4,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01510,Potatoes,2024,2024,7021,Annual value,LCU,721.5,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",1991,1991,7021,Annual value,LCU,377.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",1992,1992,7021,Annual value,LCU,353.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",1993,1993,7021,Annual value,LCU,354.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",1994,1994,7021,Annual value,LCU,327.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",1995,1995,7021,Annual value,LCU,422.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",1996,1996,7021,Annual value,LCU,317.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",1997,1997,7021,Annual value,LCU,492.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",1998,1998,7021,Annual value,LCU,450.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",1999,1999,7021,Annual value,LCU,543.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2000,2000,7021,Annual value,LCU,502.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2001,2001,7021,Annual value,LCU,443.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2002,2002,7021,Annual value,LCU,493.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2003,2003,7021,Annual value,LCU,524.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2004,2004,7021,Annual value,LCU,605.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2005,2005,7021,Annual value,LCU,537.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2006,2006,7021,Annual value,LCU,729.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2007,2007,7021,Annual value,LCU,686.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2008,2008,7021,Annual value,LCU,721.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2009,2009,7021,Annual value,LCU,663.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2014,2014,7021,Annual value,LCU,685.4,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2016,2016,7021,Annual value,LCU,838.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2017,2017,7021,Annual value,LCU,771.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2018,2018,7021,Annual value,LCU,752.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2019,2019,7021,Annual value,LCU,842.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2020,2020,7021,Annual value,LCU,949.5,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2021,2021,7021,Annual value,LCU,749.3,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2023,2023,7021,Annual value,LCU,795.6,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01235,"Pumpkins, squash and gourds",2024,2024,7021,Annual value,LCU,843.2,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,1991,1991,7021,Annual value,LCU,533.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,1992,1992,7021,Annual value,LCU,692.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,1993,1993,7021,Annual value,LCU,610.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,1994,1994,7021,Annual value,LCU,573.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,1995,1995,7021,Annual value,LCU,484.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,1996,1996,7021,Annual value,LCU,582.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,1997,1997,7021,Annual value,LCU,633.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,1998,1998,7021,Annual value,LCU,710.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,1999,1999,7021,Annual value,LCU,720.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,2000,2000,7021,Annual value,LCU,461.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,2001,2001,7021,Annual value,LCU,530.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,2002,2002,7021,Annual value,LCU,690.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,2003,2003,7021,Annual value,LCU,590.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,2004,2004,7021,Annual value,LCU,760.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,2005,2005,7021,Annual value,LCU,600.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,2006,2006,7021,Annual value,LCU,620.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,2007,2007,7021,Annual value,LCU,800.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.02,Quinces,2008,2008,7021,Annual value,LCU,800.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,1991,1991,7021,Annual value,LCU,287.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,1992,1992,7021,Annual value,LCU,281.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,1993,1993,7021,Annual value,LCU,318.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,1994,1994,7021,Annual value,LCU,354.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,1995,1995,7021,Annual value,LCU,366.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,1996,1996,7021,Annual value,LCU,373.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,1997,1997,7021,Annual value,LCU,383.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,1998,1998,7021,Annual value,LCU,386.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,1999,1999,7021,Annual value,LCU,381.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01443,Rape or colza seed,2000,2000,7021,Annual value,LCU,309.0,A,Official figure,AUS,False,False
